intent_android_intent_action_PACKAGE_CHANGED,intent_android_intent_action_PACKAGE_ADDED,intent_android_net_conn_CONNECTIVITY_CHANGE,intent_android_intent_action_PACKAGE_RESTARTED,intent_android_intent_action_PACKAGE_REMOVED,n_api_calls,n_providers,perm_android_permission_GET_TASKS,intent_com_google_android_c2dm_intent_RECEIVE,intent_android_intent_action_QUICKBOOT_POWERON,intent_android_intent_action_BOOT_COMPLETED,intent_android_app_action_DEVICE_ADMIN_ENABLED,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_ACCESS_COARSE_LOCATION,intent_cryopiggy_start,intent_android_intent_action_ACTION_POWER_DISCONNECTED,intent_android_intent_action_ACTION_POWER_CONNECTED,perm_com_google_android_c2dm_permission_RECEIVE,intent_android_intent_action_EXTERNAL_APPLICATIONS_AVAILABLE,intent_com_google_firebase_INSTANCE_ID_EVENT,intent_android_intent_action_PACKAGE_REPLACED,perm_android_permission_CHANGE_NETWORK_STATE,intent_com_google_firebase_MESSAGING_EVENT,n_urls,n_activities,n_used_permissions,n_services,perm_com_android_launcher_permission_INSTALL_SHORTCUT,intent_com_android_vending_INSTALL_REFERRER,intent_com_evernote_android_job_ADD_JOB_CREATOR,label
0,0,0,0,0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,16,8,0,0,0,0,0
0,0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,12,10,3,1,0,0,0
0,0,0,0,0,23,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,48,19,9,6,0,0,0,0
0,0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,47,7,11,4,0,1,0,0
0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,6,0,0,0,0,1
0,0,0,0,0,24,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,71,10,10,6,0,1,0,0
0,0,0,0,0,25,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,47,19,11,8,0,1,0,0
0,0,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,15,7,3,0,0,0,0
0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,6,0,0,0,0,1
0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,9,0,0,0,0,0
0,0,0,0,0,21,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,49,21,11,7,0,1,0,0
0,0,0,0,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,23,8,4,0,0,0,0
0,0,0,0,0,14,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,43,15,8,12,0,0,0,0
0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,6,1,0,0,0,1
0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,7,0,0,0,0,1
0,0,1,0,0,24,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,70,13,10,5,0,1,0,1
0,0,1,0,0,24,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,70,13,10,5,0,1,0,1
0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,9,0,0,0,0,0
0,0,0,0,0,17,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,42,16,8,6,0,1,0,0
0,0,1,0,0,24,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,70,13,10,5,0,1,0,1
0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,13,8,0,0,0,0,0
0,0,1,0,0,24,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,70,13,10,5,0,1,0,1
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,5,1,0,0,0,0
0,0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,43,3,7,4,0,1,0,0
0,0,0,0,0,18,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,43,3,7,4,0,1,0,0
0,0,0,0,0,13,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,44,5,5,4,0,1,0,0
0,0,0,0,0,26,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,57,23,9,3,0,1,0,0
0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65,5,9,1,0,0,0,0
0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,41,13,9,6,0,1,0,0
0,0,0,0,0,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,68,15,8,2,0,0,0,1
0,1,1,0,1,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,64,5,10,2,0,1,0,1
0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65,12,5,2,0,0,0,0
0,0,1,0,0,32,6,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,50,17,12,9,0,1,0,0
0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,14,8,5,0,0,0,0
0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57,16,6,1,0,0,0,0
0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,7,0,0,0,0,0
0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,14,8,5,0,0,0,0
0,0,0,0,0,16,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,44,19,8,9,1,0,0,0
0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,8,0,0,0,0,0
0,0,0,0,0,26,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,45,11,8,1,0,0,0,0
0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,8,8,0,0,0,0,0
0,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,4,11,0,0,0,0,0
0,0,0,0,0,26,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,45,11,8,1,0,0,0,0
0,0,0,0,0,30,3,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,58,17,15,17,0,1,0,0
0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,8,9,2,0,1,0,0
0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,8,9,2,0,1,0,0
0,1,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,11,10,0,0,0,0,0
0,0,0,0,0,20,2,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,54,13,11,9,0,0,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,2,0,1,0,0
0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,7,9,0,0,0,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,2,0,1,0,0
0,0,0,0,0,22,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,72,10,10,7,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,2,0,1,0,0
0,0,0,0,0,29,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,67,16,12,10,0,1,0,1
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,2,0,1,0,0
0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,12,9,2,0,1,0,0
0,0,1,0,0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,12,6,4,0,1,0,0
0,0,0,0,0,10,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,45,5,6,7,0,1,0,0
0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,57,26,7,11,0,0,0,0
0,0,0,0,0,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,68,21,9,10,0,1,0,0
0,0,0,0,0,16,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,43,8,7,3,0,1,0,0
0,0,0,0,0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,12,12,1,0,0,0,0
0,0,0,0,0,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,8,12,0,0,0,0,0
0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,5,7,2,0,0,0,0
0,0,0,0,0,36,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,59,11,10,9,0,0,0,0
0,0,0,0,0,24,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,41,6,11,7,0,1,0,0
0,0,0,0,0,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,14,10,0,0,0,0,0
0,0,0,0,0,19,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,44,3,8,6,0,1,0,0
0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,13,9,0,0,0,0,0
0,0,1,0,0,19,6,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,51,21,11,16,0,1,0,0
0,0,0,0,0,33,7,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,58,8,15,8,0,1,0,0
0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,9,12,2,0,0,0,0
0,0,0,0,0,35,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,60,13,9,6,0,1,0,0
0,0,0,0,0,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,43,12,10,5,0,1,0,0
0,0,0,0,0,30,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61,15,12,2,0,1,0,0
0,0,0,0,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43,7,8,3,0,0,0,0
0,1,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,18,9,0,0,0,0,0
0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,9,1,0,1,0,0
0,0,0,0,0,15,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,44,18,9,4,0,1,0,0
