perm_android_permission_RECEIVE_BOOT_COMPLETED,intent_android_intent_action_BOOT_COMPLETED,intent_com_google_android_c2dm_intent_RECEIVE,n_urls,n_used_permissions,n_activities,n_receivers,n_permissions,n_services,n_providers,perm_com_google_android_c2dm_permission_RECEIVE,intent_com_google_firebase_INSTANCE_ID_EVENT,intent_com_android_vending_INSTALL_REFERRER,suspicious_getDeviceId,suspicious_Ldalvik_system_DexClassLoader_,suspicious_Ldalvik_system_PathClassLoader_,suspicious_Ljava_lang_System___load,suspicious_Ljava_lang_System___loadLibrary,perm_android_permission_WRITE_EXTERNAL_STORAGE,intent_com_google_android_c2dm_intent_REGISTRATION,perm_android_permission_READ_EXTERNAL_STORAGE,perm_com_android_vending_BILLING,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_VIBRATE,n_api_calls,perm_android_permission_ACCESS_NETWORK_STATE,perm_com_asus_email_permission_ACCESS_PROVIDER,intent_com_evernote_android_job_ADD_JOB_CREATOR,perm_android_permission_PREVENT_POWER_KEY,intent_com_excelliance_kxqp_action_SmtCntService,label
0,0,1,24,10,3,3,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
1,1,0,20,8,7,2,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0
0,1,0,24,8,7,4,2,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,22,1,0,0,0,0,0
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,1
0,0,0,24,10,6,0,5,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,21,1,0,0,0,0,0
0,0,0,23,9,8,0,4,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1,0,0,0,0,1
0,0,1,18,9,8,3,5,5,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0
0,0,0,24,12,6,0,3,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,21,1,0,0,0,0,0
0,0,0,24,11,5,0,4,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,20,1,0,0,0,0,0
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,22,9,2,3,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,1,18,9,6,4,7,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,22,1,0,0,0,0,0
0,0,0,22,9,6,0,5,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,19,1,0,0,0,0,0
0,0,0,22,10,9,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,20,1,0,0,0,0,0
0,0,1,25,9,3,3,5,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,1,26,8,5,3,5,4,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,21,9,6,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,20,1,0,0,0,0,0
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,24,12,6,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,21,1,0,0,0,0,0
0,0,0,22,9,5,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,21,1,0,0,0,0,1
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1,0,0,0,0,1
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,22,7,4,4,5,3,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,0,24,10,6,0,5,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,22,8,4,2,6,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,21,9,4,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0
0,0,0,19,9,6,4,5,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,23,1,0,0,0,0,0
0,0,0,22,9,6,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,1
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,0,22,10,8,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,22,1,0,0,0,0,0
1,1,0,25,10,10,2,5,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0
0,0,1,24,7,5,4,6,3,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0
0,0,0,21,7,7,1,5,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1,0,0,0,0,1
0,0,0,22,9,6,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,1,22,7,10,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,22,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,0,21,9,6,0,5,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,0,21,10,7,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,21,9,5,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,1,19,7,7,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,0,21,9,8,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,20,1,0,0,0,0,0
0,0,0,23,9,7,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,23,9,4,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0
0,0,0,20,10,7,0,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,21,1,0,0,0,0,0
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,19,1,0,0,0,0,0
0,0,0,23,8,7,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,22,10,9,0,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,20,1,0,0,0,0,0
0,0,0,24,9,5,1,6,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,19,1,0,0,0,0,1
0,0,0,24,10,6,0,5,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,22,9,6,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,24,10,6,0,5,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,23,9,5,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,20,1,0,0,0,0,0
0,0,1,26,9,4,4,5,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0
0,0,0,24,12,6,0,6,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,21,1,0,0,0,0,0
0,0,0,22,9,4,0,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0
0,0,1,21,7,10,4,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0
0,0,1,18,8,9,4,5,3,3,1,1,1,1,0,1,1,1,0,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,22,9,8,0,5,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,22,1,0,0,0,0,0
0,0,1,25,7,8,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,1
0,0,0,23,10,5,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,1,26,10,8,4,8,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,20,1,0,0,0,0,0
0,0,1,20,7,9,3,6,2,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,18,1,0,0,0,0,1
0,0,1,19,8,9,1,4,4,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0
0,0,1,20,8,9,4,8,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,19,1,0,0,0,0,0
1,1,0,22,9,4,1,6,3,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,0,23,9,6,0,5,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,21,1,0,0,0,0,0
0,0,0,22,9,8,0,4,0,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,0,23,9,6,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,19,1,0,0,0,0,0
0,0,1,25,7,8,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,25,7,8,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,25,7,6,4,5,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,18,1,0,0,0,0,0
0,0,1,23,7,4,4,5,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0
