n_urls,suspicious_getCellLocation,perm_android_permission_SYSTEM_ALERT_WINDOW,intent_com_inmobi_share_id,suspicious_getCellSignalStrength,suspicious_system_bin_su,perm_android_permission_READ_PHONE_STATE,suspicious_Ldalvik_system_PathClassLoader_,n_providers,n_services,suspicious_Ljava_lang_System___loadLibrary,perm_android_permission_RECEIVE_BOOT_COMPLETED,intent_com_google_firebase_INSTANCE_ID_EVENT,suspicious_Ljava_lang_System___load,intent_android_intent_action_BOOT_COMPLETED,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,intent_com_google_firebase_MESSAGING_EVENT,perm_com_google_android_finsky_permission_BIND_GET_INSTALL_REFERRER_SERVICE,n_api_calls,n_activities,suspicious_getSimCountryIso,perm_com_google_android_providers_gsf_permission_READ_GSERVICES,perm_com_android_vending_BILLING,n_used_permissions,n_permissions,n_receivers,intent_com_google_android_c2dm_intent_REGISTRATION,intent_com_google_android_gms_appinvite_ACTION_PREVIEW,perm_android_permission_VIBRATE,intent_com_google_android_gms_iid_InstanceID,label
104,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,1,8,86,0,0,0,7,7,3,0,0,1,0,0
105,0,0,0,0,0,0,0,1,4,1,1,0,1,1,0,0,0,47,42,1,0,0,13,8,8,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,2,0,0,0,7,0,0,0,0,0,0,0
35,0,0,0,0,0,0,1,2,3,0,1,0,0,1,0,0,1,25,10,0,0,0,13,6,5,0,0,0,0,0
8,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,4,2,0,0,0,4,6,4,1,0,1,0,0
22,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,19,2,0,0,0,10,3,0,0,0,0,0,0
189,0,1,0,0,0,0,1,5,21,1,1,1,1,1,0,1,1,32,30,0,0,0,16,12,10,1,0,0,1,0
154,1,0,0,1,1,1,0,0,15,1,1,0,1,1,1,0,0,25,43,1,0,0,10,32,12,0,0,1,1,0
83,0,0,0,0,0,1,0,1,12,1,0,1,1,0,0,1,0,22,42,0,0,0,9,19,5,1,1,0,0,0
73,1,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,22,11,0,0,0,9,8,1,0,0,1,0,0
4,0,0,0,0,1,0,1,0,2,1,1,0,1,1,0,0,0,12,31,0,0,0,6,27,7,0,0,1,0,0
83,0,0,0,0,1,0,1,2,9,1,1,0,1,1,0,0,0,26,32,1,0,1,8,14,8,0,0,1,1,0
37,0,0,0,0,0,0,1,2,9,1,0,1,1,0,0,1,1,26,12,0,0,1,10,7,3,0,0,0,0,0
61,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6,37,0,0,1,6,8,2,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,3,0,0,0,3,4,5,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,17,0,0,1,2,8,8,0,0,1,0,0
31,0,0,0,0,0,1,1,0,4,1,1,0,1,1,0,0,0,17,9,0,0,0,7,32,7,0,0,1,1,0
59,0,0,0,1,1,0,1,4,16,1,0,1,1,0,0,1,1,41,41,1,0,1,16,11,10,1,0,1,0,0
72,0,0,0,0,0,0,1,7,14,1,1,1,1,1,0,1,0,21,34,1,1,0,9,13,8,0,0,1,0,0
149,0,0,0,0,0,0,1,1,3,1,0,0,1,1,0,0,0,19,13,0,0,0,9,8,1,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,11,6,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,15,1,0,0,0,0,0
40,0,0,0,0,0,1,0,1,8,1,0,1,1,0,0,1,0,17,9,0,0,0,9,14,4,1,0,1,0,0
12,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,31,19,0,0,0,11,11,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,1,0,12,5,0,0,0,5,6,3,1,0,1,0,0
40,1,1,0,0,0,1,0,1,6,1,0,0,1,1,1,0,0,46,27,0,0,0,13,28,2,0,0,1,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,11,7,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,11,0,0,0,6,4,1,0,0,0,0,0
166,0,0,0,0,0,0,1,9,16,1,0,1,1,1,0,1,1,32,63,1,1,0,13,13,12,0,0,1,0,0
49,0,0,0,0,0,0,0,3,7,1,0,0,1,0,0,0,0,14,47,0,0,0,5,7,6,0,0,0,0,0
6,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,5,0,0,0,3,6,3,1,0,0,0,0
12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17,6,0,0,0,7,10,6,0,0,1,0,0
3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15,1,0,0,0,4,6,0,0,0,0,0,0
27,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,21,3,0,0,0,9,17,3,0,0,1,1,0
24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21,12,0,0,0,12,6,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,1,0,0,1,4,4,0,0,0,0,0,0
52,0,0,0,0,0,0,1,1,9,1,1,1,1,1,0,1,0,16,6,0,0,0,6,7,9,1,0,0,0,0
33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,14,0,0,0,7,5,1,0,0,0,0,0
21,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,18,8,0,1,0,8,19,1,0,0,1,0,0
38,0,0,0,0,0,0,1,4,6,1,0,1,1,0,0,0,1,13,16,1,0,1,7,9,4,0,0,0,0,1
10,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,0,13,3,0,0,0,6,15,5,0,0,1,0,0
29,1,1,0,0,1,1,0,51,8,1,1,0,1,0,1,0,0,40,159,0,1,1,13,226,3,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,12,2,0,0,0,5,11,3,1,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,6,2,0,0,0,1,0,0
130,1,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,0,38,17,0,1,1,12,15,1,0,0,1,0,0
23,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,12,5,0,0,0,5,5,4,1,0,0,0,0
27,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,13,24,0,0,0,7,8,1,1,0,0,0,0
166,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,13,7,0,0,0,5,7,3,1,0,0,0,0
185,1,1,0,0,1,1,0,0,6,1,1,0,1,0,1,0,0,46,53,0,0,0,14,38,5,0,0,1,0,0
155,0,0,0,0,1,0,1,2,3,1,0,1,1,0,0,0,0,18,11,0,0,0,7,3,4,0,0,0,0,0
87,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,31,23,1,0,1,14,9,2,0,0,1,0,0
28,0,1,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,20,22,0,0,0,8,19,3,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0
118,0,1,0,0,0,1,1,2,16,1,1,1,1,1,1,1,0,52,45,0,0,0,13,24,9,1,0,1,0,0
261,0,0,0,0,0,0,1,3,6,1,1,1,1,0,0,1,0,31,88,0,0,0,11,12,5,1,0,1,0,0
11,0,0,0,0,0,1,1,3,8,0,1,0,0,1,0,0,0,19,7,0,0,0,8,34,12,0,0,1,1,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,5,2,0,0,0,0,0,0
103,0,0,0,1,0,1,0,1,7,0,0,1,0,0,0,1,0,17,31,0,0,0,8,17,3,1,1,0,0,0
57,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,1,0,16,26,0,0,1,7,9,5,1,1,0,0,0
94,0,0,0,0,0,0,1,5,10,0,1,0,0,1,0,1,1,31,91,1,0,1,16,10,7,0,0,0,0,0
34,0,0,0,0,0,1,1,1,4,0,0,1,0,0,0,0,0,18,8,0,0,1,7,14,5,0,0,0,0,0
88,0,1,0,0,0,0,1,4,18,1,1,0,1,1,0,0,0,23,28,1,0,0,13,27,24,0,0,1,0,0
18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,12,0,0,0,5,9,2,1,0,0,1,1
45,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,32,11,0,1,0,9,9,2,0,1,0,0,0
22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,8,4,1,0,0,0,0,0
44,0,0,0,0,0,1,0,3,6,1,1,0,1,1,0,0,0,14,45,0,0,0,5,13,6,0,0,0,0,0
30,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33,7,1,0,0,10,9,1,0,0,0,0,0
115,1,1,1,1,0,1,0,0,5,1,1,0,1,1,0,0,0,54,17,1,0,1,13,19,7,1,0,1,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,8,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,1,1,3,15,1,1,1,1,1,0,1,1,22,27,0,1,0,8,15,13,1,0,0,0,0
30,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,8,0,0,1,7,10,0,0,0,0,0,0
42,0,1,0,0,0,1,1,3,4,1,0,1,1,0,0,1,0,28,6,0,1,0,8,10,3,0,1,0,0,0
116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,31,0,0,0,11,15,0,0,0,1,0,1
