top_k,cumulative_ig,cumulative_mi,mean_ig,mean_mi,worst_ig_in_batch,worst_mi_in_batch,ig_gain,mi_gain,mean_ig_gain
29800,7.239357450589209,5.017940206067606,0.00024293145807346338,0.00016838725523716797,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-8.111270569490306e-07
29900,7.239560122805169,5.018080687742798,0.00024212575661555747,0.00016782878554323738,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-8.057014579059105e-07
30000,7.239762795021128,5.0182211694179895,0.00024132542650070427,0.00016727403898059964,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-8.003301148531972e-07
30100,7.239965467237087,5.01836165109318,0.00024053041419392317,0.00016672297844163387,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-7.950123067811045e-07
30200,7.240168139453048,5.018502132768371,0.00023974066686930623,0.00016617556731021098,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-7.897473246169394e-07
30300,7.240370811669008,5.018642614443562,0.0002389561323983171,0.0001656317694535829,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-7.84534470989125e-07
30400,7.240573483884968,5.018783096118753,0.00023817675933832132,0.00016509154921443266,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-7.793730599957782e-07
30500,7.240776156100926,5.018923577793945,0.00023740249692134186,0.00016455487140308017,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519220556,-7.742624169794661e-07
30600,7.240978828316885,5.0190640594691365,0.00023663329504303548,0.00016402170128984107,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-7.692018783063816e-07
30700,7.241181500532846,5.019204541144329,0.00023586910425188424,0.00016349200459753513,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-7.641907911512373e-07
30800,7.241384172748807,5.019345022819518,0.00023510987573859763,0.0001629657474941402,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167518954102,-7.592285132866053e-07
30900,7.241586844964767,5.0194855044947095,0.00023435556132572063,0.0001624428965855893,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-7.54314412877e-07
31000,7.2417895171807265,5.0196259861699,0.0002336061134574428,0.00016192341890870646,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-7.494478682778399e-07
31100,7.2419921893966865,5.019766467845092,0.00023286148518960408,0.0001614072819242795,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-7.446282678387191e-07
31200,7.242194861612647,5.019906949520283,0.00023212163017989252,0.00016089445351026547,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-7.398550097115577e-07
31300,7.242397533828607,5.020047431195475,0.00023138650267823024,0.000160384901955127,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-7.351275016622761e-07
31400,7.242600206044567,5.020187912870665,0.0002306560575173429,0.00015987859595129508,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-7.304451608873476e-07
31500,7.242802878260526,5.020328394545857,0.00022993025010350875,0.00015937550458875737,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-7.258074138341466e-07
31600,7.243005550476486,5.020468876221048,0.00022920903640748374,0.00015887559734876735,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-7.212136960250092e-07
31700,7.243208222692446,5.02060935789624,0.00022849237295559767,0.0001583788440976732,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-7.16663451886065e-07
31800,7.243410894908404,5.02074983957143,0.000227780216821019,0.00015788521508086257,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167518954102,-7.121561345786709e-07
31900,7.243613567124364,5.020890321246622,0.00022707252561518382,0.000157394680916822,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-7.076912058351815e-07
32000,7.243816239340323,5.021030802921813,0.00022636925747938512,0.00015690721259130667,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-7.032681357987036e-07
32100,7.244018911556284,5.021171284597004,0.00022567037107651977,0.00015642278145162005,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-6.988864028653456e-07
32200,7.244221583772243,5.021311766272195,0.0002249758255829889,0.00015594135920099985,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-6.945454935308834e-07
32300,7.2444242559882035,5.021452247947385,0.00022428558068074935,0.0001554629178931079,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-6.90244902239542e-07
32400,7.2446269282041635,5.021592729622577,0.00022359959654951123,0.00015498742992662274,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-6.859841312381154e-07
32500,7.244829600420124,5.021733211297768,0.00022291783385908074,0.00015451486803993132,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-6.817626904304943e-07
32600,7.245032272636083,5.021873692972961,0.00022224025376184304,0.00015404520530591905,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519309374,-6.775800972376954e-07
32700,7.245234944852043,5.022014174648151,0.00022156681788538358,0.00015357841512685477,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-6.734358764594632e-07
32800,7.245437617068003,5.022154656323344,0.000220897488325244,0.00015311447122937023,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519309374,-6.693295601395844e-07
32900,7.245640289283963,5.022295137998533,0.00022023222763781043,0.0001526533476595299,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-6.652606874335619e-07
33000,7.245842961499923,5.022435619673725,0.000219570998833331,0.00015219501877799168,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-6.612288044794312e-07
33100,7.246045633715881,5.022576101348917,0.00021891376536905985,0.0001517394592552543,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-6.572334642711535e-07
33200,7.246248305931841,5.022716583024109,0.00021826049114252535,0.00015128664406699124,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-6.532742265345011e-07
33300,7.246450978147802,5.0228570646992985,0.000217611140484919,0.00015083654848946842,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167518954102,-6.493506576063588e-07
33400,7.246653650363762,5.022997546374491,0.00021696567815460366,0.00015038914809504462,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-6.454623303153262e-07
33500,7.246856322579723,5.023138028049681,0.000216324069330738,0.00014994441874775167,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-6.416088238656535e-07
33600,7.247058994795682,5.023278509724873,0.00021568627960701436,0.00014950233659895455,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-6.37789723723645e-07
33700,7.247261667011643,5.023418991400064,0.0002150522749855087,0.00014906287808308795,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-6.3400462150566e-07
33800,7.247464339227601,5.023559473075254,0.00021442202187063906,0.00014862601991346905,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595737794,0.0001404816751904292,-6.302531148696391e-07
33900,7.2476670114435615,5.023699954750446,0.0002137954870632319,0.00014819173907818425,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-6.265348074071717e-07
34000,7.2478696836595216,5.023840436425639,0.0002131726377546918,0.0001477600128360482,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-6.228493085400902e-07
34100,7.24807235587548,5.023980918100829,0.00021255344152127506,0.0001473308187126343,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-6.191962334167387e-07
34200,7.248275028091441,5.02412139977602,0.0002119378663184632,0.00014690413449637487,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-6.155752028118744e-07
34300,7.248477700307401,5.024261881451211,0.00021132588047543442,0.00014647993823472917,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-6.119858430287642e-07
34400,7.24868037252336,5.0244023631264,0.00021071745268963255,0.0001460582082304186,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-6.084277858018771e-07
34500,7.248883044739321,5.024542844801593,0.00021011255202142958,0.00014563892303772735,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519309374,-6.049006682029654e-07
34600,7.249085716955279,5.024683326476785,0.0002095111478888809,0.00014522206145886661,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-6.01404132548691e-07
34700,7.249288389171238,5.024823808151975,0.00020891321006257172,0.00014480760254040274,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-5.979378263091726e-07
34800,7.249491061387198,5.0249642898271665,0.0002083187086605517,0.00014439552556974616,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.945014020200296e-07
34900,7.24969373360316,5.025104771502358,0.00020772761414335702,0.00014398581007170078,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519131738,-5.910945171946707e-07
35000,7.24989640581912,5.025245253177548,0.00020713989730911773,0.0001435784358050728,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-5.877168342392921e-07
35100,7.250099078035079,5.02538573485274,0.0002065555292887487,0.00014317338275933735,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-5.843680203690145e-07
35200,7.250301750251039,5.025526216527932,0.0002059744815412227,0.0001427706311513617,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.810477475259987e-07
35300,7.250504422466999,5.025666698203123,0.0002053967258489235,0.0001423701614221848,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.777556922992148e-07
35400,7.250707094682959,5.025807179878314,0.00020482223431307793,0.0001419719542338507,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-5.744915358455664e-07
35500,7.250909766898918,5.025947661553506,0.0002042509793492653,0.00014157599046629593,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-5.71254963812641e-07
35600,7.251112439114878,5.026088143228696,0.00020368293368300218,0.00014118225121428923,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-5.680456662631144e-07
35700,7.251315111330837,5.026228624903887,0.00020311807034540158,0.00014079071778442262,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-5.64863337600591e-07
35800,7.251517783546799,5.026369106579079,0.000202556362668905,0.00014040137169215304,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519131738,-5.617076764965828e-07
35900,7.251720455762757,5.026509588254271,0.00020199778428308516,0.00014001419465889335,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519220556,-5.585783858198465e-07
36000,7.251923127978717,5.026650069929462,0.00020144230911051992,0.00013962916860915173,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.554751725652329e-07
36100,7.252125800194677,5.026790551604654,0.00020088991136273343,0.00013924627566771895,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.523977477864934e-07
36200,7.252328472410636,5.026931033279844,0.00020034056553620543,0.00013886549815690178,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-5.493458265280022e-07
36300,7.252531144626597,5.027071514955035,0.0001997942464084462,0.00013848681859380264,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-5.463191277592166e-07
36400,7.2527338168425555,5.027211996630226,0.00019925092903413615,0.00013811021968764356,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-5.433173743100582e-07
36500,7.252936489058516,5.027352478305417,0.0001987105887413292,0.00013773568433713473,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-5.403402928069452e-07
36600,7.2531391612744756,5.027492959980608,0.00019817320112771792,0.00013736319562788547,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-5.37387613611291e-07
36700,7.253341833490436,5.027633441655801,0.0001976387420569601,0.00013699273682985834,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-5.34459070757813e-07
36800,7.253544505706395,5.027773923330992,0.00019710718765506507,0.0001366242913948639,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-5.31554401895037e-07
36900,7.253747177922356,5.027914405006182,0.0001965785143068389,0.00013625784295409707,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-5.286733482261544e-07
37000,7.253949850138315,5.028054886681375,0.0001960526986523869,0.00013589337531571283,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-5.258156544520195e-07
37100,7.254152522354275,5.028195368356566,0.00019552971758367318,0.00013553087246244113,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-5.229810687137145e-07
37200,7.254355194570236,5.028335850031757,0.00019500954824113538,0.00013517031854924077,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-5.20169342537797e-07
37300,7.254557866786194,5.028476331706948,0.00019449216801035372,0.00013481169790099056,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-5.173802307816564e-07
37400,7.254760539002155,5.028616813382139,0.0001939775545187742,0.0001344549950102176,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-5.146134915795205e-07
37500,7.254963211218115,5.028757295057329,0.00019346568563248306,0.00013410019453486213,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-5.118688862911457e-07
37600,7.255165883434075,5.028897776732522,0.0001929565394530339,0.0001337472812960777,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-5.091461794491518e-07
37700,7.255368555650035,5.029038258407712,0.00019245009431432454,0.00013339624027606663,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-5.064451387093655e-07
37800,7.255571227865995,5.029178740082904,0.00019194632877952367,0.00013304705661594985,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-5.037655348008661e-07
37900,7.255773900081953,5.029319221758095,0.00019144522163804626,0.00013269971561367003,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-5.011071414774129e-07
38000,7.2559765722979135,5.029459703433287,0.00019094675190257666,0.0001323542027219286,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-4.984697354696048e-07
38100,7.256179244513874,5.029600185108476,0.00019045089880613842,0.00013201050354615424,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167518954102,-4.958530964382327e-07
38200,7.2563819167298345,5.029740666783667,0.00018995764179921033,0.00013166860384250436,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-4.932570069280924e-07
38300,7.2565845889457945,5.029881148458858,0.00018946696054688759,0.00013132848951589708,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-4.906812523227462e-07
38400,7.256787261161753,5.0300216301340495,0.0001889788349260873,0.0001309901466180742,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-4.881256208002875e-07
38500,7.256989933377714,5.0301621118092426,0.00018849324502279776,0.00013065356134569462,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519309374,-4.855899032895391e-07
38600,7.257192605593673,5.030302593484432,0.00018801017112936977,0.0001303187200384568,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-4.83073893427986e-07
38700,7.257395277809632,5.030443075159624,0.00018752959374185096,0.00012998560917725128,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-4.80577387518814e-07
38800,7.257597950025592,5.030583556834815,0.00018705149355736063,0.0001296542153823406,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-4.781001844903333e-07
38900,7.257800622241551,5.030724038510007,0.00018657585147150517,0.0001293245254115683,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-4.7564208585545694e-07
39000,7.258003294457511,5.030864520185197,0.0001861026485758336,0.0001289965261585948,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-4.7320289567155736e-07
39100,7.258205966673471,5.03100500186039,0.00018563186615533174,0.00012867020465116087,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-4.7078242050186954e-07
39200,7.258408638889431,5.031145483535581,0.00018516348568595488,0.00012834554804937707,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-4.6838046937686595e-07
39300,7.258611311105391,5.031285965210773,0.00018469748883219824,0.00012802254364404004,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-4.659968537566348e-07
39400,7.2588139833213505,5.031426446885964,0.00018423385744470433,0.00012770117885497372,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-4.6363138749390886e-07
39500,7.25901665553731,5.031566928561154,0.00018377257355790656,0.00012738144122939631,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-4.6128388679777155e-07
39600,7.25921932775327,5.031707410236344,0.00018331361938770882,0.00012706331844031173,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-4.5895417019774297e-07
39700,7.25942199996923,5.0318478919115375,0.00018285697732919973,0.00012674679828492537,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519309374,-4.566420585090853e-07
39800,7.25962467218519,5.031988373586729,0.00018240262995440176,0.00012643186868308365,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-4.5434737479797295e-07
39900,7.25982734440115,5.032128855261919,0.00018195056001005388,0.00012611851767573733,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-4.5206994434788205e-07
40000,7.260030016617111,5.032269336937111,0.00018150075041542776,0.0001258067334234278,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-4.4980959462611594e-07
40100,7.26023268883307,5.032409818612301,0.00018105318426017632,0.00012549650420479554,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-4.4756615525144163e-07
40200,7.260435361049028,5.032550300287492,0.00018060784480221462,0.00012518781841511174,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-4.4533945796169927e-07
40300,7.260638033264989,5.032690781962684,0.00018016471546563248,0.00012488066456483086,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-4.4312933658214346e-07
40400,7.260840705480948,5.032831263637877,0.00017972377983863734,0.00012457503127816526,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519309374,-4.4093562699513977e-07
40500,7.261043377696908,5.032971745313065,0.0001792850216715286,0.00012427090729168062,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518865284,-4.3875816710875004e-07
40600,7.261246049912869,5.0331122269882576,0.0001788484248747012,0.00012396828145291275,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-4.3659679682737755e-07
40700,7.261448722128828,5.033252708663449,0.00017841397351667882,0.00012366714271900366,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-4.3445135802238515e-07
40800,7.2616513943447885,5.03339319033864,0.0001779816518221762,0.00012336748015535882,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-4.323216945026321e-07
40900,7.261854066560748,5.033533672013831,0.00017755144417018942,0.0001230692829343235,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-4.3020765198677267e-07
41000,7.262056738776707,5.033674153689023,0.0001771233350921148,0.0001227725403338786,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-4.281090780746332e-07
41100,7.262259410992668,5.033814635364213,0.0001766973092698946,0.00012247724173635556,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-4.2602582222018843e-07
41200,7.262462083208627,5.0339551170394055,0.00017627335153418998,0.00012218337662717004,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-4.2395773570461895e-07
41300,7.262664755424588,5.034095598714596,0.00017585144686258083,0.00012189093459357376,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-4.2190467160915204e-07
41400,7.262867427640549,5.034236080389788,0.00017543158037779103,0.00012159990532342483,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-4.1986648478979974e-07
41500,7.263070099856507,5.034376562064979,0.00017501373734593993,0.00012131027860397541,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-4.17843031851094e-07
41600,7.263272772072468,5.034517043740171,0.00017459790317481895,0.00012102204432067718,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-4.158341711209875e-07
41700,7.263475444288427,5.034657525415363,0.0001741840634121925,0.00012073519245600391,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-4.13839762626459e-07
41800,7.263678116504387,5.034798007090554,0.0001737722037441241,0.00012044971308829077,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-4.1185966806838695e-07
41900,7.263880788720347,5.034938488765744,0.0001733623099933257,0.00012016559639059054,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167518954102,-4.098937507984019e-07
42000,7.264083460936305,5.035078970440935,0.00017295436811753107,0.00011988283262954607,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-4.0794187579462735e-07
42100,7.264286133152266,5.035219452116126,0.00017254836420789232,0.00011960141216427853,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519131738,-4.060039096387489e-07
42200,7.264488805368225,5.0353599337913195,0.0001721442844873987,0.00011932132544529194,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519309374,-4.040797204936256e-07
42300,7.2646914775841855,5.035500415466509,0.0001717421153093188,0.00011904256301339265,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167518954102,-4.02169178079898e-07
42400,7.2648941498001465,5.0356408971416995,0.00017134184315566384,0.00011876511549862499,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.0001404816751904292,-4.00272153654955e-07
42500,7.265096822016105,5.035781378816891,0.00017094345463567305,0.00011848897361922097,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.00014048167519131738,-3.9838851999078866e-07
42600,7.265299494232064,5.035921860492082,0.00017054693648432074,0.00011821412818056531,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.9651815135231046e-07
42700,7.265502166448024,5.036062342167274,0.00017015227556084364,0.00011794057007417504,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.946609234771036e-07
42800,7.265704838663984,5.036202823842465,0.00016975945884728933,0.0001176682902766931,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-3.9281671355430835e-07
42900,7.265907510879944,5.036343305517655,0.00016936847344708493,0.00011739727984889639,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-3.9098540020440146e-07
43000,7.266110183095904,5.036483787192847,0.00016897930658362568,0.00011712752993471738,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519220556,-3.8916686345924706e-07
43100,7.266312855311865,5.03662426886804,0.00016859194559888318,0.00011685903176027934,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.8736098474249957e-07
43200,7.266515527527825,5.03676475054323,0.000168206377952033,0.00011659177663294514,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.0001404816751904292,-3.855676468501965e-07
43300,7.266718199743783,5.0369052322184205,0.00016782259121810123,0.00011632575594037923,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221595826612,0.0001404816751904292,-3.837867339317579e-07
43400,7.266920871959744,5.037045713893613,0.00016744057308663005,0.00011606096114962241,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.8201813147117534e-07
43500,7.267123544175703,5.037186195568805,0.00016706031136036099,0.00011579738380617943,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.8026172626906833e-07
43600,7.2673262163916625,5.037326677243994,0.00016668179395393722,0.00011553501553311914,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167518954102,-3.785174064237652e-07
43700,7.267528888607623,5.037467158919186,0.00016630500889262294,0.00011527384803018731,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596004248,0.00014048167519131738,-3.7678506131428083e-07
43800,7.267731560823582,5.037607640594377,0.00016592994431104067,0.00011501387307293099,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519131738,-3.75064581582265e-07
43900,7.267934233039543,5.037748122269569,0.0001655565884519258,0.00011475508251183529,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596093066,0.00014048167519220556,-3.733558591148718e-07
44000,7.268136905255502,5.03788860394476,0.00016518492966489777,0.00011449746827147181,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-3.716587870280358e-07
44100,7.268339577471464,5.038029085619951,0.00016481495640524862,0.00011424102234965875,2.0267221595982043e-06,1.4048167519122934e-06,0.00020267221596181884,0.00014048167519131738,-3.69973259649152e-07
44200,7.268542249687423,5.038169567295143,0.00016444665723274712,0.0001139857368166322,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.00014048167519220556,-3.682991725014904e-07
44300,7.268744921903382,5.038310048970334,0.0001640800208104601,0.00011373160381422875,2.0267221595982043e-06,1.4048167519122934e-06,0.0002026722159591543,0.0001404816751904292,-3.666364222870385e-07
