perm_android_permission_READ_PHONE_STATE,suspicious_getCellLocation,suspicious_getCellSignalStrength,perm_android_permission_ACCESS_FINE_LOCATION,perm_android_permission_ACCESS_COARSE_LOCATION,intent_com_google_android_gms_iid_InstanceID,n_receivers,n_permissions,intent_com_google_android_c2dm_intent_REGISTRATION,intent_android_intent_action_VIEW,perm_android_permission_FLASHLIGHT,intent_com_google_android_gms_analytics_ANALYTICS_DISPATCH,intent_android_intent_action_MEDIA_BUTTON,intent_android_intent_action_ACTION_VIEW_DOWNLOADS,intent_android_appwidget_action_APPWIDGET_CONFIGURE,intent_android_net_ConnectivityManager_CONNECTIVITY_ACTION,intent_android_appwidget_action_APPWIDGET_UPDATE,intent_android_intent_action_DOWNLOAD_NOTIFICATION_CLICKED,n_api_calls,n_urls,intent_android_intent_action_ACTION_POWER_CONNECTED,intent_com_tappx_sdk_SILP,perm_android_permission_BLUETOOTH_ADMIN,n_used_permissions,perm_android_permission_BLUETOOTH,perm_android_permission_GET_ACCOUNTS,perm_android_permission_VIBRATE,intent_android_intent_action_DOWNLOAD_COMPLETE,n_services,n_activities,label
0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,44,97,0,0,0,11,0,0,0,0,3,29,0
1,0,0,1,1,0,7,15,0,1,0,0,1,0,0,0,0,1,35,102,0,0,0,15,0,1,0,1,8,34,0
1,0,0,1,1,0,5,16,1,0,0,1,0,0,0,0,0,0,36,98,0,0,0,11,0,1,1,0,8,36,0
1,0,0,1,1,0,5,16,1,0,0,1,0,0,0,0,0,0,36,98,0,0,0,11,0,1,1,0,8,36,0
0,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,45,116,0,0,0,20,0,0,0,0,11,35,0
1,0,0,0,1,0,7,11,1,1,0,0,0,0,0,0,0,0,43,90,0,0,0,10,0,0,1,0,3,35,0
0,0,0,0,0,0,6,8,0,1,0,0,0,0,0,0,0,0,30,105,0,0,0,12,0,0,1,0,8,45,1
0,0,0,0,0,1,8,14,1,1,0,0,0,0,0,0,0,0,35,102,0,0,0,16,0,0,1,0,7,32,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,1
1,1,1,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,106,0,0,0,17,0,0,0,0,5,36,0
1,1,1,1,1,0,12,16,0,1,0,0,0,0,0,0,0,0,41,109,0,0,0,18,0,1,1,0,12,34,0
1,1,1,1,1,0,8,21,1,0,1,0,0,0,0,0,0,0,56,110,0,0,0,17,1,1,1,0,5,37,1
1,1,1,1,1,0,10,14,0,1,0,0,0,0,0,0,0,0,57,114,1,0,1,15,1,1,0,0,13,38,0
1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,39,113,0,0,0,10,0,0,0,0,0,31,0
0,0,0,1,0,1,3,7,1,0,0,0,0,0,0,0,0,0,38,117,0,0,0,11,0,0,0,0,10,36,0
0,0,0,0,0,0,12,10,0,1,0,0,0,0,0,0,0,0,34,105,0,0,0,14,0,0,0,0,13,44,0
1,1,0,1,1,0,1,19,0,1,0,0,0,0,0,0,0,0,41,104,0,0,0,10,1,0,1,0,2,32,0
0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,32,102,0,0,0,14,1,0,1,0,3,34,0
1,1,1,0,0,0,1,12,0,1,1,0,0,0,0,0,0,0,36,116,0,0,0,11,0,0,0,0,5,38,0
0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,32,102,0,0,0,14,1,0,1,0,3,34,0
1,1,1,1,1,0,0,20,0,1,1,0,0,0,0,0,0,0,41,106,0,0,0,11,0,0,1,0,1,34,0
0,1,0,0,0,0,1,7,0,1,0,0,0,0,0,0,0,0,38,96,0,0,0,12,0,0,1,0,3,31,1
0,1,1,0,0,0,9,12,0,1,0,0,0,0,0,0,0,0,36,101,0,0,0,15,0,0,1,0,8,30,0
1,1,1,1,1,0,10,16,0,1,0,0,0,0,0,0,0,0,44,113,0,0,0,15,0,1,1,0,8,30,0
1,1,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,42,91,0,0,0,12,0,0,1,0,5,36,0
1,0,1,1,1,0,12,17,0,1,0,0,0,0,0,0,0,0,36,101,1,0,0,17,0,0,0,0,10,44,0
1,0,0,0,0,0,10,16,1,1,0,1,0,0,0,0,0,0,41,119,0,0,1,12,1,1,1,0,8,46,0
0,1,1,0,0,0,10,8,1,0,0,0,0,0,0,0,0,0,43,113,0,0,0,15,0,0,1,0,14,30,0
1,1,1,1,1,0,4,22,0,0,0,0,0,0,0,0,0,0,54,111,0,0,0,17,0,0,1,1,4,45,0
0,0,0,0,0,1,4,11,0,1,0,0,0,0,0,0,0,0,36,94,0,0,0,14,0,0,1,0,5,34,0
1,0,0,1,1,0,8,18,1,0,1,1,0,0,0,0,0,0,53,96,0,0,0,15,0,0,0,0,13,37,0
1,1,0,1,1,0,1,11,0,1,0,0,0,0,0,0,0,0,50,92,0,0,0,21,0,0,0,0,8,41,0
0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,31,103,0,0,0,13,1,0,1,0,3,34,0
1,0,0,1,0,0,7,11,0,0,0,0,0,0,0,0,0,0,29,103,0,0,0,13,0,0,0,0,6,42,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
0,0,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,0,35,94,0,0,0,14,0,0,0,0,8,35,0
1,1,1,1,1,0,3,21,0,0,0,0,0,0,0,0,0,0,36,104,0,0,0,11,0,0,1,0,5,43,0
0,0,0,0,0,0,10,13,0,1,0,0,0,0,0,0,0,0,36,115,0,0,0,16,0,0,1,0,11,37,0
0,0,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
0,0,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
0,0,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,40,120,0,0,0,11,0,0,0,0,10,40,0
1,1,0,1,1,0,1,19,0,0,0,0,0,0,0,0,0,0,38,97,0,0,0,10,0,1,1,0,1,44,0
1,0,0,0,0,0,12,16,0,1,0,0,0,0,0,0,0,0,38,103,0,0,0,14,0,1,0,0,8,30,0
1,1,1,0,1,0,6,19,0,0,0,0,0,0,0,0,0,0,61,104,0,0,0,14,0,0,1,0,8,40,0
0,1,1,0,0,0,5,7,0,0,0,0,1,0,0,0,0,0,38,119,1,0,0,12,0,0,0,0,12,43,0
1,1,0,1,1,0,8,15,0,1,0,1,0,0,0,0,0,0,36,96,0,0,0,19,0,0,1,0,10,38,0
1,0,0,0,1,0,7,12,1,1,0,0,0,0,0,0,0,0,43,91,0,0,0,12,0,0,1,0,4,31,0
0,1,1,0,0,0,6,15,1,0,0,0,0,0,0,0,0,0,50,101,0,0,0,14,0,0,1,0,11,27,0
1,1,1,0,0,0,6,15,0,1,0,0,0,0,0,0,0,0,33,99,0,0,0,16,0,0,1,0,5,35,0
1,0,1,0,0,0,11,18,0,1,0,0,0,0,0,0,0,0,40,113,0,0,0,17,0,0,0,0,13,40,1
1,0,0,1,1,0,5,13,0,0,0,0,0,0,0,0,0,0,30,101,0,0,0,13,1,0,0,0,3,38,0
0,1,1,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,45,110,0,0,0,16,0,0,0,0,9,59,0
1,1,1,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,42,100,0,0,0,18,0,0,1,0,3,26,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,41,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,41,0
0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,32,103,0,0,0,11,0,0,0,0,11,35,0
1,1,1,1,1,0,0,15,0,1,0,0,0,0,0,0,0,0,36,114,0,0,1,12,1,0,0,0,5,36,0
0,0,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,41,0
0,0,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,41,0
1,1,1,0,1,0,4,13,0,0,0,0,0,0,0,0,0,0,41,98,0,0,0,16,0,1,1,0,6,27,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
0,0,0,1,0,1,3,7,1,1,0,0,0,0,0,0,0,0,40,121,0,0,0,11,0,0,0,0,9,40,0
