suspicious_getSubscriberId,perm_android_permission_READ_PHONE_STATE,perm_android_permission_GET_TASKS,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_READ_LOGS,intent_android_intent_action_PACKAGE_ADDED,perm_com_android_launcher_permission_INSTALL_SHORTCUT,perm_android_permission_SYSTEM_ALERT_WINDOW,n_permissions,perm_android_permission_WRITE_EXTERNAL_STORAGE,n_urls,suspicious_Ljava_lang_Runtime___exec,suspicious_getCellLocation,perm_android_permission_INSTALL_PACKAGES,intent_android_intent_action_PACKAGE_REMOVED,suspicious_Ljava_lang_System___load,suspicious_Ldalvik_system_PathClassLoader_,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,perm_android_permission_RESTART_PACKAGES,suspicious_Ljava_lang_System___loadLibrary,suspicious_adb_enabled,intent_android_net_conn_CONNECTIVITY_CHANGE,n_providers,perm_android_permission_KILL_BACKGROUND_PROCESSES,n_services,perm_android_permission_SEND_SMS,suspicious_sendTextMessage,intent_co_ronash_pushe_ACTION_TASK_READY,intent_com_google_firebase_INSTANCE_ID_EVENT,perm_com_google_android_c2dm_permission_RECEIVE,label
0,0,0,1,0,0,0,0,7,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,48,0,0,0,0,1,0,0,0,1,1,0,3,0,6,0,0,0,0,1,0
0,0,0,1,0,0,0,0,12,1,118,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4,0,26,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,21,1,49,0,0,0,0,1,0,0,0,1,0,0,2,0,10,0,0,0,1,1,0
0,0,0,0,0,0,0,0,8,1,49,0,0,0,0,1,1,0,0,1,0,0,4,0,6,0,0,0,1,1,0
0,0,0,1,0,0,0,0,3,0,26,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
0,1,0,0,0,0,0,1,14,1,24,0,0,0,0,1,1,0,0,1,0,1,4,0,9,0,0,0,1,1,1
0,0,0,1,0,0,0,0,8,1,12,0,0,0,0,1,1,0,0,1,0,0,3,0,5,0,0,0,1,1,0
0,0,0,1,0,0,0,0,3,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,15,1,6,0,0,0,0,1,1,0,0,1,0,0,3,0,8,0,0,0,1,1,0
0,0,0,1,0,0,0,0,17,1,100,1,0,0,0,1,1,0,0,1,0,0,5,0,45,0,0,0,1,1,0
1,1,0,1,0,1,0,0,8,1,87,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,1,13,0,0,0,0,1,0,0,0,1,0,0,2,0,9,0,0,0,1,1,0
0,0,0,0,0,0,0,0,8,1,20,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0
0,0,0,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,1,0,50,1,113,1,1,0,0,1,1,1,0,1,0,0,6,0,14,0,0,0,1,1,0
0,0,0,1,0,0,0,0,3,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,29,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,1,1,1
0,0,1,1,0,0,0,1,8,0,55,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,25,1,43,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,1,0
0,1,0,0,0,0,0,1,19,1,47,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0
0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,12,1,53,1,0,0,0,1,1,0,0,1,0,0,1,0,7,0,0,0,1,1,1
0,1,0,0,0,0,0,0,12,1,75,0,0,0,0,0,1,0,0,0,0,1,2,0,8,0,0,0,1,1,0
1,1,1,1,1,1,0,1,41,1,121,1,1,0,1,1,1,1,1,1,0,1,0,1,13,1,1,0,0,0,0
0,0,0,0,0,0,0,0,16,1,41,1,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,1,63,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0
0,1,0,1,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,45,0,0,0,0,1,1,0,0,1,0,0,3,0,6,0,0,0,1,1,0
0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,11,0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,1,0
0,0,1,0,0,1,1,1,15,1,169,1,1,0,1,1,1,0,0,1,1,0,1,0,7,0,0,0,0,0,0
0,0,0,1,0,0,0,0,5,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,17,1,19,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,15,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,1,0
0,0,0,1,0,0,0,0,6,1,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,4,0,78,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0
0,0,0,1,0,0,0,0,8,1,39,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,0
1,0,0,1,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,1,23,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,7,1,95,0,1,0,0,1,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0
0,1,1,1,0,1,1,1,20,1,15,1,1,0,1,1,0,1,1,1,0,0,0,1,3,0,0,0,0,0,1
0,0,0,1,0,0,0,0,16,1,81,0,0,0,0,1,1,0,0,1,0,0,8,0,10,0,0,0,0,1,1
0,1,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,12,1,49,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1
0,1,1,1,1,0,0,1,29,1,3,1,0,0,0,1,1,1,0,1,0,1,6,0,11,0,0,0,0,0,0
0,1,0,0,0,0,0,0,11,1,23,1,0,0,0,1,1,0,0,1,0,0,2,0,6,0,0,0,1,1,0
1,1,1,1,1,0,1,1,36,1,177,1,1,0,1,1,0,1,1,1,0,1,1,0,12,0,0,0,0,0,0
1,1,0,1,1,0,0,0,21,1,132,1,1,0,0,1,0,1,0,1,0,1,2,0,37,0,0,0,0,0,0
0,1,0,1,0,0,0,0,21,1,33,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0
0,0,0,1,0,0,0,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,1,31,1,160,1,1,0,1,1,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0
0,1,1,1,0,0,0,1,12,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,7,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,1,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,9,1,46,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
1,1,0,1,1,0,0,0,24,1,22,1,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0
1,1,0,1,0,0,0,0,14,1,111,1,1,0,0,1,1,0,0,1,1,1,3,0,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0
0,0,0,0,0,0,0,0,3,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,9,1,27,0,0,0,0,1,1,0,0,1,0,0,1,0,8,0,0,0,1,1,0
0,0,0,0,0,1,0,0,3,1,41,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1,9,1,176,0,1,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0
