suspicious_getSubscriberId,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_GET_TASKS,perm_com_android_launcher_permission_INSTALL_SHORTCUT,n_permissions,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,perm_android_permission_READ_PHONE_STATE,perm_android_permission_CHANGE_WIFI_STATE,intent_android_net_conn_CONNECTIVITY_CHANGE,intent_android_intent_action_PACKAGE_ADDED,suspicious_getCellLocation,perm_android_permission_CHANGE_NETWORK_STATE,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,perm_android_permission_RESTART_PACKAGES,perm_android_permission_RECORD_AUDIO,perm_android_permission_READ_LOGS,perm_com_android_browser_permission_READ_HISTORY_BOOKMARKS,perm_android_permission_WRITE_EXTERNAL_STORAGE,intent_android_intent_action_PACKAGE_REMOVED,perm_android_permission_ACCESS_COARSE_LOCATION,perm_android_permission_WRITE_SETTINGS,intent_com_google_android_c2dm_intent_RECEIVE,perm_com_google_android_c2dm_permission_RECEIVE,n_urls,suspicious_Ljava_lang_Runtime___exec,perm_android_permission_REQUEST_INSTALL_PACKAGES,suspicious_Ldalvik_system_PathClassLoader_,n_services,n_api_calls,label
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,0,0,0,8,18,0
1,1,1,1,14,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,25,1,0,0,3,25,1
1,1,1,1,33,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,36,1,0,0,9,26,1
1,1,1,1,12,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,28,1,0,0,2,20,1
0,0,1,0,19,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,46,1,0,0,2,34,0
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,4,25,0
0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,47,0,0,1,10,12,0
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,4,25,0
1,0,1,1,11,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,53,0,0,1,1,11,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0,0,1,7,23,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,0,0,1,7,20,0
0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,1,0,20,0
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,22,0
0,0,1,0,18,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,45,0,0,1,16,25,0
1,1,0,1,18,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,30,1,0,0,2,30,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,1,2,23,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,51,1,0,0,8,14,0
0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,26,0,0,0,6,14,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,0,0,1,3,8,0
0,0,0,0,13,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,46,1,0,1,4,25,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,0,1,6,29,0
0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,54,0,0,1,10,12,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,1,1,27,0
1,1,1,0,16,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,45,1,0,0,2,11,1
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,43,0,0,1,7,16,0
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,21,0
0,1,1,1,22,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,30,0,0,0,6,29,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,14,0
0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,2,28,1
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,24,0,0,1,5,19,0
0,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,49,0,0,1,9,23,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,1,0,15,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,17,0
0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,1,0,15,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,0,0,1,4,18,0
0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,24,0
0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,48,0,0,0,6,14,0
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,1,8,11,0
1,1,1,0,21,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,36,1,0,0,8,24,1
0,1,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,55,0,0,1,9,19,0
0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,50,0,0,1,8,22,0
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,51,1,0,1,4,18,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,47,0,0,1,7,25,0
0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,54,1,0,1,5,28,0
0,1,1,1,17,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,41,0,0,0,4,10,1
0,0,1,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,41,0,0,1,14,19,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,0,0,1,9,10,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,33,0,0,1,5,7,0
0,0,1,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,45,1,0,1,5,39,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,46,0,0,1,13,27,0
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,0,1,0,21,0
0,0,0,0,20,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,32,0,0,1,7,18,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,45,0,0,0,5,11,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37,0,0,0,3,19,0
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,23,0,0,1,3,20,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,1,0,1,1,16,0
0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,36,0,0,0,2,31,0
0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,1,0,28,0
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,1,2,29,0
1,0,0,0,13,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,23,1,0,0,0,27,0
0,0,0,0,10,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,52,1,0,1,15,22,1
0,1,1,1,17,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,34,0,0,0,10,22,1
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,45,0,0,1,11,23,0
0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,43,0,0,0,7,18,0
1,1,1,1,26,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,45,1,1,0,0,31,1
0,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,2,19,0
0,1,0,0,10,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,44,0,0,1,4,25,0
1,1,1,1,19,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,35,0,0,0,5,35,1
0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37,1,0,1,0,25,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,41,0,0,1,6,20,0
0,1,1,1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,1,1,0,14,18,0
0,0,1,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,45,1,0,1,5,39,0
1,1,1,1,24,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,42,1,0,0,6,27,1
0,1,1,0,13,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34,0,0,0,3,26,1
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,1,0,1,2,33,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,2,19,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,16,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,0,0,10,14,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,56,0,0,1,5,30,0
1,0,1,0,19,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,37,1,0,0,5,34,1
